Event.Id,Event.Date,Year,Make,Model,Aircraft.Category,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Injury.Severity,Severity.Level,Outcome
20001211X11405,1998-11-14,1998,Boeing,707-355C,Airplane,Yes,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Unavailable,None,Unknown
20001211X11408,1998-11-28,1998,Boeing,747-400,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Incident,None,Non-Fatal
20001211X11537,1998-12-05,1998,Beech,KINGAIR 300,Airplane,No,,Unknown,Unknown,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20001211X11561,1998-12-13,1998,Aerospatiale,AS-350-BA,Helicopter,No,2.0,Turbo Shaft,Instructional,0.0,0.0,0.0,2.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20001211X11541,1998-12-17,1998,Beech,95,Airplane,Yes,,Unknown,Unknown,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20001211X11544,1998-12-25,1998,Mcdonnell Douglas,MD-11,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Incident,None,Non-Fatal
20001211X11543,1998-12-28,1998,Embraer,EMB-145,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,40.0,UNKNOWN,,Incident,None,Non-Fatal
20001204X00044,1999-01-15,1999,Boeing,767-300,Airplane,No,,Turbo Fan,Unknown,0.0,0.0,0.0,91.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20001204X00045,1999-01-28,1999,Mcdonnell Douglas,MD-82,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Unavailable,None,Unknown
20001205X00145,1999-02-07,1999,Boeing,707,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,4.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20001205X00146,1999-02-08,1999,Boeing,747-200,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,3.0,UNKNOWN,,Incident,None,Non-Fatal
20001205X00334,1999-03-02,1999,Robinson,R-44,Helicopter,No,,Unknown,Business,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20001205X00299,1999-03-04,1999,Boeing,737-228,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,IMC,,Unavailable,None,Unknown
20001205X00296,1999-03-05,1999,Boeing,747-200F,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,2.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20001205X00298,1999-03-10,1999,Boeing,727-200,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,96.0,UNKNOWN,,Incident,None,Non-Fatal
20001205X00297,1999-03-15,1999,Mcdonnell Douglas,MD-83,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Unavailable,None,Unknown
20001205X00300,1999-03-20,1999,Boeing,MD80/87,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,2.0,UNKNOWN,,Incident,None,Non-Fatal
20001205X00483,1999-04-24,1999,Cessna,172M,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Unavailable,None,Unknown
20001212X18790,1999-05-09,1999,Cessna,205,Airplane,No,1.0,Reciprocating,Skydiving,6.0,0.0,0.0,0.0,VMC,Takeoff,Fatal,High,Fatal
20001212X18723,1999-05-15,1999,Bell,222UT,Helicopter,No,2.0,Turbo Shaft,Positioning,0.0,0.0,0.0,3.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20001212X18819,1999-05-22,1999,Beech,B90,Airplane,No,2.0,Turbo Prop,Skydiving,1.0,0.0,0.0,0.0,VMC,Descent,Fatal,High,Fatal
20001212X19014,1999-06-05,1999,Mooney,M20,Airplane,No,,Unknown,Instructional,0.0,0.0,0.0,2.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20001212X18964,1999-06-09,1999,Boeing,737-300,Airplane,Yes,,Unknown,Unknown,0.0,0.0,4.0,71.0,UNKNOWN,,Non-Fatal,Low,Non-Fatal
20001212X18965,1999-06-09,1999,Boeing,757,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,94.0,UNKNOWN,,Incident,None,Non-Fatal
20001212X19083,1999-06-14,1999,Sikorsky,S-76A,Helicopter,No,2.0,Turbo Shaft,Positioning,4.0,0.0,0.0,0.0,IMC,Takeoff,Fatal,High,Fatal
20001212X19018,1999-06-19,1999,Cessna,182A,Airplane,No,1.0,Reciprocating,Skydiving,4.0,1.0,0.0,0.0,VMC,Takeoff,Fatal,High,Fatal
20001212X18966,1999-06-24,1999,Mcdonnell Douglas,DC-10,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,3.0,UNKNOWN,,Incident,None,Non-Fatal
20001212X19077,1999-06-30,1999,Cessna,182Q,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,Climb,Non-Fatal,None,Non-Fatal
20001212X18968,1999-06-30,1999,Mcdonnell Douglas,MD-11,Airplane,No,,Turbo Fan,Unknown,0.0,0.0,0.0,2.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20001212X18969,1999-06-30,1999,Beech,99,Airplane,No,,Unknown,Unknown,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20010711X01367,1999-07-12,1999,Boeing,B-737,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Incident,None,Non-Fatal
20001212X19373,1999-07-14,1999,Piper,PA-18-150,Airplane,No,1.0,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,VMC,Maneuvering,Fatal,High,Fatal
20001212X19232,1999-07-29,1999,Embraer,EMB-110,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,18.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20001212X19228,1999-07-31,1999,Beech,65-A90,Airplane,No,2.0,Turbo Prop,Skydiving,10.0,0.0,0.0,0.0,VMC,Takeoff,Fatal,High,Fatal
20001212X19473,1999-08-08,1999,Mcdonnell Douglas,MD-11,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,191.0,VMC,,Non-Fatal,None,Non-Fatal
20001212X19448,1999-08-10,1999,Bell,206L,Helicopter,No,1.0,Turbo Shaft,Business,0.0,0.0,0.0,1.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20001212X19469,1999-08-23,1999,Mcdonnell Douglas,MD-11,Airplane,No,,Unknown,Unknown,0.0,0.0,200.0,117.0,UNKNOWN,,Non-Fatal,Low,Non-Fatal
20001212X19475,1999-08-24,1999,Boeing,767,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,191.0,UNKNOWN,,Incident,None,Non-Fatal
20001212X19474,1999-08-26,1999,Boeing,737-200,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,5.0,UNKNOWN,,Incident,None,Non-Fatal
20001212X19732,1999-09-02,1999,Boeing,747SP,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,3.0,UNKNOWN,,Incident,None,Non-Fatal
20001212X19754,1999-09-18,1999,Cessna,182A,Airplane,No,1.0,Reciprocating,Skydiving,5.0,0.0,0.0,0.0,VMC,Takeoff,Fatal,High,Fatal
20001212X19733,1999-09-18,1999,Mcdonnell Douglas,MD-11,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Incident,None,Non-Fatal
20001212X19784,1999-09-21,1999,Cessna,172P,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,IMC,Takeoff,Non-Fatal,None,Non-Fatal
20001212X19734,1999-09-23,1999,Boeing,747-400,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,IMC,,Unavailable,None,Unknown
20001212X19968,1999-10-02,1999,Bell,214ST,Helicopter,No,,Unknown,Executive/corporate,12.0,0.0,8.0,0.0,VMC,,Fatal,High,Fatal
20001212X20032,1999-10-09,1999,Grumman,G164,Airplane,No,1.0,Reciprocating,Aerial Application,0.0,0.0,2.0,0.0,VMC,Takeoff,Non-Fatal,Low,Non-Fatal
20001212X19988,1999-10-14,1999,Bell,206B,Helicopter,No,1.0,Turbo Shaft,Personal,0.0,3.0,0.0,0.0,VMC,Approach,Non-Fatal,Medium,Non-Fatal
20001212X20015,1999-10-16,1999,Beech,D35,Airplane,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,Unknown,Non-Fatal,None,Non-Fatal
20001212X20085,1999-11-05,1999,Boeing,777-200,Airplane,No,,Turbo Fan,Unknown,0.0,0.0,0.0,274.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20001212X20170,1999-11-24,1999,Eurocopter,EC-135,Helicopter,Yes,,Unknown,Aerial Observation,3.0,1.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20001212X20256,1999-12-06,1999,Piper,PA31-350,Airplane,,,Unknown,Business,10.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20001212X20217,1999-12-13,1999,Boeing,777-222,Airplane,No,,Turbo Fan,Unknown,0.0,1.0,5.0,185.0,IMC,,Non-Fatal,Medium,Non-Fatal
20001212X20221,1999-12-21,1999,Mcdonnell Douglas,DC-10-30,Airplane,No,,Unknown,Unknown,18.0,10.0,47.0,261.0,UNKNOWN,,Fatal,High,Fatal
20001212X20342,2000-01-02,2000,Boeing,737-3K2,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,143.0,UNKNOWN,,Incident,None,Non-Fatal
20001212X20475,2000-02-12,2000,Boeing,B 727-100,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,7.0,IMC,,Non-Fatal,None,Non-Fatal
20001212X20487,2000-02-16,2000,Cessna,208B,Airplane,No,1.0,Turbo Prop,Unknown,1.0,0.0,0.0,1.0,VMC,Maneuvering,Fatal,High,Fatal
20001212X20487,2000-02-16,2000,Cessna,182M,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,Maneuvering,Fatal,High,Fatal
20001212X20521,2000-02-18,2000,Ayres,,Airplane,No,1.0,Unknown,Positioning,0.0,0.0,1.0,0.0,VMC,Climb,Non-Fatal,Low,Non-Fatal
20001212X20542,2000-02-26,2000,Bell,412,Helicopter,No,2.0,Turbo Shaft,Positioning,0.0,0.0,0.0,3.0,VMC,Maneuvering,Non-Fatal,None,Non-Fatal
20001212X20476,2000-02-27,2000,Boeing,B737-400,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,123.0,IMC,,Non-Fatal,None,Non-Fatal
20001212X20606,2000-03-05,2000,Boeing,737-300,Airplane,No,2.0,Turbo Fan,Unknown,0.0,2.0,42.0,98.0,VMC,Landing,Non-Fatal,Medium,Non-Fatal
20001212X20608,2000-03-20,2000,Boeing,727-23,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,VMC,,Unavailable,None,Unknown
20001212X20607,2000-03-26,2000,Boeing,B747-267B,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,16.0,UNKNOWN,,Incident,None,Non-Fatal
20010321X00614,2000-04-02,2000,Boeing,747-200F,Airplane,No,,Turbo Fan,Unknown,0.0,0.0,0.0,3.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20010321X00615,2000-04-02,2000,Boeing,727,Airplane,Yes,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Incident,None,Non-Fatal
20001212X20769,2000-04-14,2000,Bell,222U,Helicopter,No,2.0,Turbo Shaft,Positioning,0.0,0.0,0.0,2.0,VMC,Cruise,Non-Fatal,None,Non-Fatal
20010108X00051,2000-04-18,2000,Boeing,737-400,Airplane,Yes,,Unknown,Unknown,0.0,0.0,0.0,0.0,VMC,,Incident,None,Non-Fatal
20001212X20792,2000-04-19,2000,Boeing,737-200,Airplane,No,,Unknown,Unknown,131.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20010321X00619,2000-04-22,2000,Boeing,747-300,Airplane,,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Incident,None,Non-Fatal
20001212X20758,2000-04-25,2000,Eurocopter,BK117-A3,Helicopter,No,2.0,Turbo Shaft,Positioning,3.0,0.0,0.0,0.0,VMC,Cruise,Fatal,High,Fatal
20001212X21094,2000-05-06,2000,Eurocopter,BK-117-A4,Helicopter,No,2.0,Turbo Shaft,Positioning,0.0,1.0,0.0,0.0,VMC,Maneuvering,Non-Fatal,Medium,Non-Fatal
20001212X21041,2000-05-11,2000,Eurocopter,AS350B2,Helicopter,No,1.0,Turbo Shaft,Instructional,0.0,0.0,0.0,3.0,VMC,Approach,Non-Fatal,None,Non-Fatal
20010105X00024,2000-05-12,2000,Boeing,747-200,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Incident,None,Non-Fatal
20010105X00025,2000-05-17,2000,Beech,1900C,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Unavailable,None,Unknown
20001212X21079,2000-05-20,2000,Boeing,737-500,Airplane,No,,Turbo Fan,Unknown,0.0,1.0,0.0,123.0,IMC,Standing,Non-Fatal,Medium,Non-Fatal
20001212X20969,2000-05-25,2000,Mcdonnell Douglas,MD-80,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,153.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20010108X00053,2000-06-07,2000,Boeing,747F,Airplane,Yes,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Incident,None,Non-Fatal
20010108X00052,2000-06-12,2000,Boeing,747-200,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Incident,None,Non-Fatal
20001212X21530,2000-07-08,2000,Cessna,402C,Airplane,No,2.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,Descent,Fatal,High,Fatal
20001212X21625,2000-07-10,2000,Piper,PA-24-260,Airplane,No,,Unknown,Personal,4.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20001212X21626,2000-07-12,2000,Bell,407,Helicopter,No,,Unknown,Unknown,0.0,0.0,0.0,7.0,VMC,,Non-Fatal,None,Non-Fatal
20001212X21426,2000-07-23,2000,Boeing,747-2B6B,Airplane,Yes,,Unknown,Unknown,0.0,0.0,380.0,0.0,IMC,,Incident,Low,Non-Fatal
20001212X21416,2000-07-28,2000,Bell,BH-222-U,Helicopter,No,2.0,Turbo Shaft,Positioning,0.0,0.0,0.0,1.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20001212X21674,2000-08-08,2000,Schweizer,G-164B,Airplane,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Descent,Non-Fatal,None,Non-Fatal
20001212X21880,2000-08-15,2000,Cessna,208,Airplane,No,,Unknown,Public Aircraft,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20010108X00055,2000-09-04,2000,Beech,KINGAIR 200,Airplane,No,,Unknown,Unknown,8.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20020201X00156,2000-09-14,2000,Cessna,208B,Airplane,No,1.0,Turbo Prop,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,Non-Fatal,None,Non-Fatal
20010108X00054,2000-09-21,2000,Boeing,707-312B,Airplane,No,,Unknown,Business,0.0,0.0,10.0,0.0,UNKNOWN,,Non-Fatal,Low,Non-Fatal
20001212X22138,2000-10-10,2000,Mcdonnell Douglas,DC-10-30,Airplane,No,,Turbo Fan,Unknown,0.0,2.0,5.0,197.0,VMC,,Non-Fatal,Medium,Non-Fatal
20001212X22206,2000-10-16,2000,Aerospatiale,AS-355-F2,Helicopter,No,2.0,Turbo Shaft,Ferry,1.0,0.0,0.0,0.0,VMC,Cruise,Fatal,High,Fatal
20010417X00764,2000-11-13,2000,Beech,E-90,Airplane,No,,Unknown,Unknown,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20001212X22275,2000-11-15,2000,Boeing,757-200,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,97.0,UNKNOWN,,Incident,None,Non-Fatal
20030930X01615,2000-11-26,2000,Boeing,767,Airplane,No,2.0,Unknown,Unknown,0.0,2.0,0.0,0.0,UNKNOWN,Descent,Non-Fatal,Medium,Non-Fatal
20010114X00303,2000-12-06,2000,Cessna,182N,Airplane,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20010105X00037,2000-12-22,2000,Bell,206-L3,Helicopter,No,1.0,Turbo Shaft,Positioning,0.0,0.0,3.0,0.0,VMC,Approach,Non-Fatal,Low,Non-Fatal
20010216X00462,2000-12-27,2000,Boeing,767-300ER,Airplane,No,2.0,Turbo Fan,Unknown,0.0,1.0,0.0,79.0,VMC,Taxi,Non-Fatal,Medium,Non-Fatal
20010108X00065,2000-12-28,2000,Cessna,206,Airplane,No,,Unknown,Unknown,2.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20010507X00891,2001-01-02,2001,Bell,206L4,Helicopter,No,,Unknown,Unknown,3.0,2.0,0.0,0.0,IMC,,Fatal,High,Fatal
20010329X00665,2001-01-06,2001,Boeing,727-100,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Unavailable,None,Unknown
20010116X00306,2001-01-07,2001,Cessna,182A,Airplane,No,1.0,Reciprocating,Skydiving,0.0,0.0,0.0,1.0,VMC,Descent,Non-Fatal,None,Non-Fatal
20010130X00371,2001-01-09,2001,Boeing,727-200,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,144.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20010131X00376,2001-01-17,2001,Beech,95-55,Airplane,No,,Unknown,Personal,4.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20010507X00893,2001-01-17,2001,Beech,95-D55,Airplane,No,,Unknown,Unknown,0.0,2.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20010215X00455,2001-01-24,2001,Cessna,T310R,Airplane,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20010206X00396,2001-01-24,2001,Beech,F90-42,Airplane,No,2.0,Turbo Prop,Business,4.0,0.0,0.0,0.0,VMC,Takeoff,Fatal,High,Fatal
20010131X00375,2001-01-25,2001,Piper,PA-34-200T,Airplane,No,,Unknown,Unknown,4.0,1.0,0.0,0.0,IMC,,Fatal,High,Fatal
20010206X00402,2001-01-26,2001,Cessna,310R,Airplane,No,,Unknown,Public Aircraft,4.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20010221X00476,2001-01-28,2001,Aero Commander,500,Airplane,No,,Unknown,Unknown,7.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20010323X00639,2001-01-30,2001,Boeing,B-777-300,Airplane,,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Incident,None,Non-Fatal
20010330X00676,2001-01-31,2001,Cessna,CitationJET (525),Airplane,,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,7.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20010226X00510,2001-02-03,2001,Boeing,B-737-832,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,135.0,VMC,Taxi,Non-Fatal,None,Non-Fatal
20010226X00510,2001-02-03,2001,Mcdonnell Douglas,MD-81,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,135.0,VMC,Taxi,Non-Fatal,None,Non-Fatal
20010321X00620,2001-02-04,2001,Boeing,747-300,Airplane,,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Incident,None,Non-Fatal
20010223X00509,2001-02-06,2001,Hughes,369D,Helicopter,No,,Unknown,Unknown,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20010313X00576,2001-02-15,2001,Cessna,340A,Airplane,No,,Unknown,Personal,0.0,0.0,0.0,6.0,IMC,,Non-Fatal,None,Non-Fatal
20010305X00538,2001-02-24,2001,Cessna,206,Airplane,No,,Unknown,Unknown,7.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20010402X00688,2001-03-06,2001,Aero Commander,500S,Airplane,No,,Unknown,Personal,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20010314X00580,2001-03-08,2001,Cessna,525,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20010316X00591,2001-03-09,2001,Cessna,P206,Airplane,No,1.0,Reciprocating,Skydiving,0.0,0.0,0.0,1.0,VMC,Descent,Non-Fatal,None,Non-Fatal
20010323X00636,2001-03-16,2001,Boeing,767-300,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20010328X00662,2001-03-16,2001,Cessna,182E,Airplane,No,1.0,Reciprocating,Skydiving,0.0,0.0,1.0,0.0,VMC,Descent,Non-Fatal,Low,Non-Fatal
20010511X00929,2001-03-17,2001,Boeing,737-800,Airplane,,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,Incident,None,Non-Fatal
20010330X00683,2001-03-22,2001,Piper,PA-31-350,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,9.0,VMC,,Non-Fatal,None,Non-Fatal
20010330X00681,2001-03-23,2001,Bell,206 L-1,Helicopter,No,1.0,Turbo Shaft,Positioning,0.0,2.0,0.0,0.0,VMC,Climb,Non-Fatal,Medium,Non-Fatal
20010507X00889,2001-03-24,2001,De Havilland,DHC-6-300,Airplane,No,,Unknown,Unknown,20.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20010405X00697,2001-03-30,2001,Piper,PA-24,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Cruise,Non-Fatal,Low,Non-Fatal
20010417X00770,2001-03-30,2001,Cessna,210F,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20010404X00692,2001-03-31,2001,De Havilland,DHC-3,Airplane,No,1.0,Turbo Prop,Skydiving,0.0,5.0,13.0,4.0,VMC,Takeoff,Non-Fatal,Medium,Non-Fatal
20010412X00732,2001-04-05,2001,Beech,200,Airplane,No,,Unknown,Unknown,0.0,0.0,1.0,8.0,VMC,,Non-Fatal,Low,Non-Fatal
20010417X00765,2001-04-09,2001,Piper,PA-46-500TP,Airplane,No,1.0,Turbo Prop,Personal,2.0,0.0,0.0,0.0,VMC,Takeoff,Fatal,High,Fatal
20010522X01000,2001-04-10,2001,Aero Commander,500S,Airplane,No,,Unknown,Unknown,4.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20010504X00876,2001-04-11,2001,Robinson,R-22B,Helicopter,No,,Unknown,Unknown,0.0,0.0,0.0,2.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20010502X00855,2001-04-13,2001,Cessna,182,Airplane,No,,Unknown,Personal,4.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20010501X00842,2001-04-18,2001,Cessna,T310R,Airplane,No,2.0,Reciprocating,Aerial Application,2.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20010503X00865,2001-04-18,2001,Beech,55,Airplane,No,,Unknown,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20010502X00849,2001-04-22,2001,Mooney,M20E,Airplane,No,1.0,Reciprocating,Unknown,3.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20010426X00823,2001-04-23,2001,Bell,206-L3,Helicopter,No,1.0,Turbo Shaft,Positioning,0.0,0.0,0.0,3.0,VMC,Maneuvering,Non-Fatal,None,Non-Fatal
20010504X00878,2001-04-25,2001,Cessna,TR182,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,1.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20010503X00870,2001-04-28,2001,Cessna,208B,Airplane,No,,Unknown,Unknown,10.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20010521X00970,2001-04-29,2001,Cessna,C-208 Caravan,Airplane,No,,Unknown,Skydiving,1.0,0.0,0.0,11.0,UNKNOWN,,Fatal,High,Fatal
20010514X00934,2001-05-04,2001,Cessna,182J,Airplane,No,,Unknown,Unknown,5.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20010601X01055,2001-05-05,2001,Piper,PA-42-1000,Airplane,No,,Unknown,Personal,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20010521X00976,2001-05-12,2001,Piper,PA-24-250,Airplane,No,,Unknown,Unknown,2.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20010529X01019,2001-05-12,2001,Cessna,182S,Airplane,No,,Unknown,Personal,2.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20010517X00948,2001-05-15,2001,Cessna,182,Airplane,No,,Unknown,Personal,2.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20010530X01027,2001-05-18,2001,Bell,407,Helicopter,No,,Unknown,Unknown,6.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20010529X01021,2001-05-21,2001,Piper,PA-28,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,2.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20010601X01048,2001-05-24,2001,Beech,BE-36,Airplane,No,,Unknown,Personal,2.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20010530X01026,2001-05-25,2001,Bell,206L-1,Helicopter,No,,Unknown,Unknown,0.0,2.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20010601X01046,2001-05-27,2001,De Havilland,DHC-6 Twin Otter,Airplane,No,2.0,Turbo Prop,Skydiving,1.0,0.0,0.0,22.0,VMC,Maneuvering,Fatal,High,Fatal
20081006X73142,2001-06-03,2001,Piper,PA-28-181,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,Fatal,High,Fatal
20010613X01163,2001-06-04,2001,Bell,UH-IH,Helicopter,No,,Unknown,Unknown,3.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20010625X01250,2001-06-20,2001,Bell,206-L4,Helicopter,No,,Turbo Shaft,Public Aircraft,0.0,0.0,2.0,0.0,VMC,Landing,Non-Fatal,Low,Non-Fatal
20010712X01388,2001-07-03,2001,Cessna,U206G,Airplane,No,,Unknown,Personal,2.0,2.0,0.0,0.0,VMC,,Fatal,High,Fatal
20010706X01313,2001-07-04,2001,Cessna,182,Airplane,No,1.0,Reciprocating,Skydiving,0.0,0.0,0.0,1.0,VMC,Descent,Non-Fatal,None,Non-Fatal
20010724X01485,2001-07-08,2001,Robinson,R-44,Helicopter,No,,Unknown,Personal,2.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20010711X01377,2001-07-10,2001,Cessna,208B,Airplane,No,,Unknown,Unknown,0.0,7.0,6.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20010713X01417,2001-07-12,2001,Taylorcraft,F21B,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Non-Fatal,None,Non-Fatal
20010727X01535,2001-07-20,2001,Eurocopter,BK117-C1,Helicopter,No,2.0,Turbo Shaft,Positioning,0.0,2.0,1.0,0.0,VMC,Cruise,Non-Fatal,Medium,Non-Fatal
20010726X01528,2001-07-21,2001,Sikorsky,S-76A,Helicopter,No,2.0,Turbo Shaft,Positioning,0.0,0.0,1.0,0.0,VMC,Standing,Non-Fatal,Low,Non-Fatal
